b'AITFC,11056599,33.7044,-118.3607,2200,0,1,85,94,N660SP,C172,N660SP,,,1593034607'
b'AITFC,11056599,33.7044,-118.3607,2200,0,1,85,94,N660SP,C172,N660SP,,,1593034607'
b'AITFC,11000781,33.1675,-117.0607,4499,-1088,1,289,192,N605WG,,,,,1593034599'
b'AITFC,11000781,33.1675,-117.0607,4499,-1088,1,289,192,N605WG,,,,,1593034599'
b'AITFC,11163061,33.9505,-116.1146,37000,0,1,107,500,SKW2986,CRJ7,N765SK,MRY,PHX,1593034599'
b'AITFC,11163061,33.9505,-116.1146,37000,0,1,107,500,SKW2986,CRJ7,N765SK,MRY,PHX,1593034599'
b'AITFC,10709199,34.1833,-118.5333,2400,0,1,271,84,N319FT,,,,,1593034598'
b'AITFC,10709199,34.1833,-118.5333,2400,0,1,271,84,N319FT,,,,,1593034598'
b'AITFC,11070831,33.8178,-118.1652,475,0,1,277,199,N67431,C152,N67431,LGB,MRY,1593034555'
b'AITFC,11070831,33.8178,-118.1652,475,0,1,277,199,N67431,C152,N67431,LGB,MRY,1593034555'
b'AITFC,11321300,34.2442,-119.0567,4900,-192,1,90,116,N920TA,,,,,1593034595'
b'AITFC,11321300,34.2442,-119.0567,4900,-192,1,90,116,N920TA,,,,,1593034595'
b'AITFC,10830975,32.9628,-116.8581,4900,-383,1,225,125,N4389X,P28R,N4389X,UDD,,1593034599'
b'AITFC,10830975,32.9628,-116.8581,4900,-383,1,225,125,N4389X,P28R,N4389X,UDD,,1593034599'
b'AITFC,10926101,34.2490,-117.3990,12600,0,1,304,151,N532CH,P210,N532CH,UDD,,1593034599'
b'AITFC,10926101,34.2490,-117.3990,12600,0,1,304,151,N532CH,P210,N532CH,UDD,,1593034599'
b'AITFC,11260609,33.6765,-118.3227,4100,-128,1,86,112,N861CA,,N861CA,TOA,,1593034585'
b'AITFC,11260609,33.6765,-118.3227,4100,-128,1,86,112,N861CA,,N861CA,TOA,,1593034585'
b'AITFC,10756144,33.7311,-117.8320,1800,-1088,1,213,116,N365PM,SR22,N365PM,CLD,SNA,1593034599'
b'AITFC,10756144,33.7311,-117.8320,1800,-1088,1,213,116,N365PM,SR22,N365PM,CLD,SNA,1593034599'
b'AITFC,10946030,33.8131,-118.1569,0,0,1,270,16,N5513L,C152,N5513L,LGB,,1593034599'
b'AITFC,10946030,33.8131,-118.1569,0,0,1,270,16,N5513L,C152,N5513L,LGB,,1593034599'
b'AITFC,13140124,33.8408,-119.2566,12324,2175,1,217,397,FJI1811,A359,DQ-FAI,LAX,NAN,1593034599'
b'AITFC,13140124,33.8408,-119.2566,12324,2175,1,217,397,FJI1811,A359,DQ-FAI,LAX,NAN,1593034599'
b'AITFC,10551984,33.7269,-118.2062,2225,-512,1,278,90,N164Y,D6SL,N164Y,TOA,,1593034602'
b'AITFC,10551984,33.7269,-118.2062,2225,-512,1,278,90,N164Y,D6SL,N164Y,TOA,,1593034602'
b'AITFC,10806738,34.2132,-119.0461,800,-895,1,268,112,N4143W,,,,,1593034594'
b'AITFC,10806738,34.2132,-119.0461,800,-895,1,268,112,N4143W,,,,,1593034594'
b'AITFC,10512238,33.7191,-117.8795,2600,0,1,244,252,N125MX,EVSS,N125MX,SNA,,1593034579'
b'AITFC,10512238,33.7191,-117.8795,2600,0,1,244,252,N125MX,EVSS,N125MX,SNA,,1593034579'
b'AITFC,10604874,34.3692,-119.3174,3900,127,1,200,96,N216RG,C172,N216RG,,,1593034595'
b'AITFC,10604874,34.3692,-119.3174,3900,127,1,200,96,N216RG,C172,N216RG,,,1593034595'
b'AITFC,10602733,34.1995,-118.3594,825,0,1,357,0,N214FT,FA5X,N214FT,,,1593034565'
b'AITFC,10602733,34.1995,-118.3594,825,0,1,357,0,N214FT,FA5X,N214FT,,,1593034565'
b'AITFC,10970705,32.8419,-116.9690,1850,511,1,75,81,N576SP,C172,N576SP,SEE,,1593034599'
b'AITFC,10970705,32.8419,-116.9690,1850,511,1,75,81,N576SP,C172,N576SP,SEE,,1593034599'
b'AITFC,10957123,34.0874,-117.8070,0,576,1,189,75,N5624G,C172,N5624G,CCB,,1593034600'
