#DEVICE_TYPE,DEVICE_ID,AIRCRAFT_MODEL,REGISTRATION,CN,TRACKED,IDENTIFIED
'O','26570A','Ground Station','viewAir','.eu','Y','Y'
'O','265765','Cirrus 18m','OK-4751','G7','Y','Y'
'O','265C2E','HangGlider','7-143','SES','Y','Y'
'O','265E15','Cessna 150','ASO1','NR1','Y','Y'
'O','265E34','UFO','CC-TR1','TR1','Y','Y'
'O','266817','OldTimer','OM-OLD5','OB5','Y','Y'
'O','266F13','SF-25','HA-1291','BOT','Y','Y'
'O','269100','Ka-6 cr','OK-0660','YZ','Y','Y'
'O','26A74C','FM250 Vampire','OKYUL02','L02','Y','Y'
'O','26B053','ASG-29','D-KBOS','OS','Y','Y'
'O','26B50D','Cessna 152','HA-BAE','','Y','Y'
'O','26BA16','Cessna 152','BREB','BB','Y','Y'
'O','26CC5B','SZD-50 Puchacz','LY-GBM','BM','Y','Y'
'O','26DA77','VSO-10','OM-5603','M8','Y','Y'
'O','270382','Paraglider','Swap3','','Y','Y'
'O','27220F','Cessna 172','Jeszy','JSY','Y','Y'
'O','272D39','Unknown','LKPN_5','','Y','Y'
'O','273112','Twin Astir I','OK-1973','VT','Y','Y'
'O','274C18','Nimbus 4','LY-GOI','LB','Y','Y'
'O','27502E','Towplane','LKVP-T2','TP2','Y','Y'
'O','275122','ASW-20','OK-7667','67','Y','Y'
'O','275814','VT-116 Orlik II','OK-4307','24','Y','Y'
'O','275841','VT-116 Orlik II','OK-4307','24','Y','Y'
'O','276400','VT-116 Orlik II','OK7402','','Y','Y'
'O','276712','Astir CS','OK-7299','','Y','Y'
'O','27692C','Z-226 trener','OK-DVG','DVG','Y','Y'
'O','276E27','Unknown','CHALLES','S1','Y','Y'
'O','27722A','Ultralight','OKYUL41','L41','Y','Y'
'O','27AA03','A2 CZ Ellipse Spirit','OKTAL01','ELI','Y','Y'
'O','27CB03','Cessna 150','CC-KWO','WO','Y','Y'
'O','27CB0C','Ultralight','OKQUU89','U89','Y','Y'
'O','27D127','SZD-30 Pirat','OK-KL02','PRT','Y','Y'
'O','27D916','Other','SP-','OP1','Y','Y'
'O','27DA7F','VSO-10','OM-0503','D4','Y','Y'
'O','280382','Paraglider','S.Gerum','S.G','Y','Y'
'O','282340','Ultralight','HAYRBP','HBP','Y','Y'
'O','282422','Blanik','OK-7723','L23','Y','Y'
'O','282C56','Ultralight','OKTUR02','R02','Y','Y'
'O','283028','VSO-10','OK-9506','B4','Y','Y'
'O','283819','Ka-7','D-8886','86','Y','Y'
'O','284347','Towplane','HA-ATL','HTL','Y','Y'
'O','28455E','SZD-48-1 Jantar Std 2','LY-BCL','NE','Y','Y'
'O','284651','Allegro 2000','OKHUU48','48','Y','Y'
'O','284B5B','VSO-10','OM-9607','86','Y','Y'
'O','28505A','Unknown','PETRA44','P44','Y','Y'
'O','285C08','VT-116 Orlik II','OK-8412','ZMO','Y','Y'
'O','28634B','Unknown','HA-ROA','','Y','Y'
'O','286932','SZD-48-3 Jantar Std 3','LY-GBI','B','Y','Y'
'O','286D39','Unknown','PETRA02','P02','Y','Y'
'O','286E1D','Paraglider','SZAT','','Y','Y'
'O','286F5F','VT-116 Orlik II','OK-7410','7','Y','Y'
'O','28B628','Astir Jeans','','2Y','Y','Y'
'O','28BA0E','VSO-10','OM-2507','H7','Y','Y'
'O','28BA10','PW-6','SP-3676','','Y','Y'
'O','28BC38','Unknown','SP -','DM','Y','Y'
'O','28CE0A','SF-25','HA1265','H65','Y','Y'
'O','28D376','UFO','LEMOI','','Y','Y'
'I','292418','ASH-31 MI','N77UK','UK','Y','Y'
'O','292433','Twin Astir I','I-TWYN','','Y','Y'
'O','29293D','Skylane Airlony','OKWUO25','WUO','Y','Y'
'O','29400E','SZD-42 Jantar 2/2b','HA-4450','NV','Y','Y'
'O','294774','Paraglider','Michael','','Y','Y'
'O','29492A','Unknown','HA-4215','','Y','Y'
'O','294C45','Blanik','OK-4714','','Y','Y'
'O','294E6C','UFO','CC-TR17','T17','Y','Y'
'O','296033','Bergfalke IV','OK-2157','BEE','Y','Y'
'O','296215','L 13 SEH Vivat','OK-0119','VIV','Y','Y'
'O','29640F','Bergfalke IV','OK-3377','77','Y','Y'
'O','296505','UFO','CC-TR2','TR2','Y','Y'
'O','29653C','Ultralight','Tulak','PUD','Y','Y'
'O','296A59','Drone/UAV','SZL001','','Y','Y'
'O','296E58','Unknown','OK-0911','L13','Y','Y'
'O','298D0B','Vans RV-6a','OH-XTH','','Y','Y'
'O','299F07','VSO-10','OK-6500','7','Y','Y'
'O','29B02B','Towplane','viewAir','097','Y','Y'
'O','29B12E','Different Aircraft','DAC1930','DAC','Y','Y'
'O','29B43F','SZD-9 Bocian','LY-GQL','QL','Y','Y'
'O','29BE07','Ultralight','2912','','Y','Y'
'O','29C622','UFO','EC-AC1','AC1','Y','Y'
'F','29E29E','ASG-29E','G-SASG','29E','Y','Y'
'O','2A245A','Astir Jeans','HA-4539','58','Y','Y'
'O','2A2D09','Cessna 172','OK-EKM','EKM','Y','Y'
'O','2A323E','Zlin 142','OK-NOE','NOE','Y','Y'
'O','2A3639','Different Aircraft','C-MSC3','MS3','Y','Y'
'O','2A3E1D','Other','SP-','OP2','Y','Y'
'O','2A4424','HK36 Super Dimona','D-KBDF','DDF','Y','Y'
'O','2A4B49','SF-25','viewAir','.eu','Y','Y'
'F','2A52AB','ASK-21','VH-WKI','WKI','Y','Y'
'O','2A5444','Paraglider','SZ-782','092','Y','Y'
'O','2A5857','Drone/UAV','PK-X008','P08','Y','Y'
'O','2A5C0E','HangGlider','57-70','70','Y','Y'
'F','2A6617','EuroFox','4X-HSE','','Y','Y'
'F','2A6F4D','HPH 304S Shark','D-KPJG','JG','Y','Y'
'O','2AA372','Ground Station','SWI','SWI','Y','Y'
'O','2AA911','Cessna 172','HA-HCW','HCW','Y','Y'
'O','2AB132','ASK-18','G-DDPA','DPA','Y','Y'
'O','2AB413','Towplane','G-ASNC','','Y','Y'
'O','2AB635','DR-400','G-TUGY','GY','Y','Y'
'O','2AB64B','Ka-8','G-CJGB','JGB','Y','Y'
'O','2AB854','VT-116 Orlik II','OK-7404','TLS','Y','Y'
'F','2AC866','IS-28B2','HA-5038','VAS','Y','Y'
'O','2ACE1F','ASW-19','OK-5235','JL','Y','Y'
'O','2ADD43','UFO','EC-AC2','AC2','Y','Y'
'O','2B1C29','Astir CS','HA-4496','C1','Y','Y'
'O','2B1D1A','Paraglider','FSE-01.','F01','Y','Y'
'O','2B2A66','Unknown','2B2A66','A66','Y','Y'
'O','2B2F31','HangGlider','viewAir','091','Y','Y'
'O','2B313D','Different Aircraft','C-MSC4','MS4','Y','Y'
'O','2B3C0B','DA20 Katana','HAJOC','HOC','Y','Y'
'O','2B4D48','DA20 Katana','HADAL','DAL','Y','Y'
'O','2B5076','ASW-20','LV-DRG','RJ','Y','Y'
'O','2B5C12','HPH 304CZ-17','','MZ','Y','Y'
'O','2B6436','Mosquito','OK-0601','00','Y','Y'
'O','2BA076','Ultralight','OKRUO77','','Y','Y'
'O','2BA105','Astir CS','OK-7231','XL','Y','Y'
'O','2BAD28','SZD-48-3 Jantar Std 3','OK-6200','SZ','Y','Y'
'O','2BAF11','Ultralight Glider','TR1','TR1','Y','Y'
'O','2BAF5C','VSO-10','OM-5601','M7','Y','Y'
'O','2BC52E','Ultralight','OK-MUA','XXL','Y','Y'
'O','2BCE0E','Other','viewAir','128','Y','Y'
'F','2BFFB3','JS-1 C21','ZS-GEO','FC','Y','Y'
'O','2C2C4E','Janus B','OK-7300','KG','Y','Y'
'O','2C3934','Cessna 182','HA-BDZ','HDZ','Y','Y'
'O','2C3F5C','Cirrus Std','OK-7677','SX','Y','Y'
'O','2C4214','PA-28','HA-API','HAI','Y','Y'
'O','2C4534','H36 Dimona','OE9233','O33','Y','Y'
'O','2C4928','Unknown','viewAir','.eu','Y','Y'
'O','2C4B07','Unknown','TataT1','TT1','Y','Y'
'O','2C5137','Cirrus Std','OK-3005','K','Y','Y'
'O','2C5B56','Z-226 trener','OK-MFY','MFY','Y','Y'
'I','2C5EE1','Ka-8','D-5419','','Y','Y'
'O','2C7537','VT-116 Orlik II','OK-8425','L','Y','Y'
'O','2C9B57','Paraglider','Ozone','D3','Y','Y'
'F','2CAA40','Ultralight','7-123','','Y','Y'
'O','2CCC38','Cirrus Std','OK 0690','90','Y','Y'
'O','2CCD64','Cirrus Std','OK-0969','CON','Y','Y'
'O','2CCF45','Unknown','','IRA','Y','Y'
'O','2CD613','Unknown','PETRA03','P03','Y','Y'
'O','2CDA04','Cessna 206','OK-AAJ','OAJ','Y','Y'
'O','2D2E27','','','','N','Y'
'O','2D3837','Unknown','WIM1','N20','Y','Y'
'F','2D3936','UFO','TvL','GG1','Y','Y'
'O','2D3B57','SF-25','D-KAOO','','Y','Y'
'O','2D4072','Samba XXL','OKZUA46','ZUZ','Y','Y'
'O','2D486A','Paraglider','para','','Y','Y'
'O','2D4D59','PIK-20 E','C-FDTI','DTI','Y','Y'
'O','2D4E29','OldTimer','OM-OLD4','OB4','Y','Y'
'O','2D5751','WT9 Dynamic','OM-Test','TOW','Y','Y'
'O','2D6C2B','SF-25','HA-1261','','Y','Y'
'O','2D7029','PIK-20 D','HA-4408','H08','Y','Y'
'O','2D8F57','Cessna 172','viewAir','194','Y','Y'
'O','2DAB4A','HangGlider','20-52','GI','Y','Y'
'O','2DB849','Astir CS','OK-0102','O5','Y','Y'
'O','2DBE44','SZD-48-1 Jantar Std 2','HA-4484','MA','Y','Y'
'O','2DC123','OldTimer','OM-OLD6','OB6','Y','Y'
'O','2DC84C','Z-226 trener','OK-KMJ','KMJ','Y','Y'
'O','2DC920','Towplane','viewAir','156','Y','Y'
'O','2DCC7B','Z-226 trener','OM-MPX','MPX','Y','Y'
'I','2DD2CF','DR-400','DEYAA','','Y','Y'
'O','2DDA17','Cessna 172','HA-SLE','HLE','Y','Y'
'F','2E0018','Paraglider','XCT','XCT','Y','Y'
'O','2E3160','PA-18 Super Cub','CC-CGG','GG','Y','Y'
'O','2E3233','RF 5 b','G-RFSB','SB','Y','Y'
'O','2E3B29','Paraglider','HZoli','','Y','Y'
'O','2E466A','ASW-20','D-1637','WU','Y','Y'
'O','2E530F','OldTimer','OM-OLD2','OB2','Y','Y'
'O','2E5A11','Cessna 172','viewAir','176','Y','Y'
'O','2E5E18','Blanik','OK-1730','VUT','Y','Y'
'O','2E6E26','OldTimer','OK-0817','LUN','Y','Y'
'O','2E6F33','L 13 SEH Vivat','OK-5100','510','Y','Y'
'F','2E8DAB','Discus','N67WS','ZY','Y','Y'
'O','2EA011','EuroFox','OM-FAN','FAN','Y','Y'
'O','2EAA4E','Cirrus Std','','L4','Y','Y'
'O','2EAD0A','Bergfalke IV','OM-0902','','Y','Y'
'O','2EAE23','Ka-8','G-CJNN','JNN','Y','Y'
'O','2EAE27','UFO','S5-XYZ','YZ','Y','Y'
'O','2EBA43','WT9 Dynamic','OM-SGC','AKM','Y','Y'
'O','2ECC33','UFO','CC-TR22','T22','Y','Y'
'O','2ECC4E','Towplane','OK-JSD','JSD','Y','Y'
'O','2EDC12','Nimbus 2','D-LARY','TC','Y','Y'
'O','2F1D7E','Unknown','LKPN_4','','Y','Y'
'O','2F2524','Cessna 172','HA-CTQ','106','Y','Y'
'O','2F324F','Ground Station','viewAir','.eu','Y','Y'
'O','2F3349','Unknown','AZM-1','','Y','Y'
'O','2F4A4F','Ultralight','62-13','','Y','Y'
'O','2F4C08','Ultralight','OKWUV66','V66','Y','Y'
'O','2F4C13','LET L-33 Solo','OK-8441','XI','Y','Y'
'O','2F4E39','Drone/UAV','PETRA18','UAV','Y','Y'
'O','2F4F45','Z-226 trener','OK-MFO','MFO','Y','Y'
'O','2F590F','L-60 Brigadyr','OM-LKL','','Y','Y'
'O','2F5C13','Cirrus Std','OK-1193','PIF','Y','Y'
'F','2F5D11','Scheibe SF 40','1294','198','Y','Y'
'O','2F6A2D','Unknown','LKPN_1','','Y','Y'
'F','2FA3D3','Ultralight','WAR17','R17','Y','Y'
'O','2FAA47','Glasflugel H301','CC-AJT','JT','Y','Y'
'O','2FAF4B','VSO-10','','K9','Y','Y'
'F','2FB1C0','Discus','D-8592','5I','Y','Y'
'O','2FCA55','UFO','CC-TR14','T14','Y','Y'
'O','2FCE26','Cessna 182','LY-TNT','TNT','Y','Y'
'O','2FCF48','Unknown','test1','O1','Y','Y'
'O','2FD00F','Twin Astir I','','T1','Y','Y'
'O','2FDA51','UFO','CC-TR15','T15','Y','Y'
'O','2FDB57','Blanik','OK-4215','LR','Y','Y'
'O','2FDC4C','Experimental','OK-2903','28','Y','Y'
'F','2FFFFF','ASH-26 E','D-KOGB','P','Y','Y'
'I','300265','AS 350','I-MCMC','','Y','Y'
'I','3005EE','LAK-17 A','D-2268','','Y','Y'
'I','300734','AS 350','I-EKOS','','Y','Y'
'I','300742','AS 350','I-DUEK','ELI','Y','Y'
'I','3007A8','AS 350','I-LGLG','','Y','Y'
'I','300821','AS 350','I-TEKA','','Y','Y'
'O','302E10','OldTimer','OK-5399','T','Y','Y'
'O','302E3B','Unknown','LKPN_2','','Y','Y'
'O','30305B','Phoebus','','FU','Y','Y'
'O','303E4C','Twin Astir I','OM-5960','TW','Y','Y'
'O','30485F','Arcus S','OGNFFVP','CL','Y','Y'
'O','304C04','Ground Station','ACN-Tes','TST','Y','Y'
'O','304D62','Allegro 2000','OM-M621','','Y','Y'
'O','30595A','Cessna 172','Jeszy-A','JSA','Y','Y'
'O','305E45','Helicopter','HA-HSA','HSA','Y','Y'
'O','3093FC','Paraglider','BA','','Y','Y'
'O','309906','Cessna 152','HA-BEH','','Y','Y'
'O','30A202','Unknown','SNOOPY','ASB','Y','Y'
'O','30B141','HangGlider','65-12','','Y','Y'
'O','30BE13','ASG-29','VH-ZKE','M','Y','Y'
'O','30DC01','WT9 Dynamic','LY-EZB','Z','Y','Y'
'O','30DC2D','Ground Station','viewAir','.eu','Y','Y'
'O','30DF3B','Ultralight','OH-U674','TPK','Y','Y'
'O','312712','Unknown','SP-','OG7','Y','Y'
'O','31282A','Cessna 172','BlazsoA','','Y','Y'
'O','312910','Pipistrel Virus','HABHO','','Y','Y'
'O','312A3A','Ka-8','HA-8450','','Y','Y'
'O','312B5B','Paraglider','viewAir','093','Y','Y'
'O','312E36','Cessna 182','HA-BGY','','Y','Y'
'O','313115','SZD-48-3 Jantar Std 3','LY-GBK','V7','Y','Y'
'O','313825','ASW-20','OK-1100','Y5','Y','Y'
'O','314A35','VSO-10','OK-9608','78','Y','Y'
'O','316204','','','','Y','N'
'O','316550','PIK-20 B','C-GDXT','KM','Y','Y'
'O','316E2E','Drone/UAV','METEO2','','Y','Y'
'O','31761A','Slingsby T51 Dart 17WR','G-DCBA','679','Y','Y'
'O','318D26','HangGlider','57-78','578','Y','Y'
'O','318D44','Towplane','HA-ROA','ROA','Y','Y'
'O','31AF28','UFO','EC-ZZZ','JMC','Y','Y'
'O','31B607','PW-5','LV-EME','TW','Y','Y'
'O','31B705','Ultralight','HABHQ','HHQ','Y','Y'
'F','31BA36','Towplane','OH-KZE','','Y','Y'
'O','31BB45','VSO-10','OM-5615','11','Y','Y'
'O','31CC37','VSO-10','OK-6528','31','Y','Y'
'O','31CC3C','Cessna 150','HA-SLT','HLT','Y','Y'
'O','31D864','Unknown','PETRA62','178','Y','Y'
'I','31D8F9','Gyrocopter','I-B263','','Y','Y'
'O','31D95D','Ultralight','I-B612','','Y','Y'
'I','31DBED','Gyrocopter','I-B826','','Y','Y'
'O','31DCD2','Ultralight','I-8956','','Y','Y'
'O','32212F','VT-116 Orlik II','OK-2909','09','Y','Y'
'O','3225C5','Unknown','viewAir','.eu','Y','Y'
'O','323911','SZD-48 Jantar Std 2','LY-GBF','BF','Y','Y'
'O','325E59','Motorplane','HANAD','HAD','Y','Y'
'O','32A739','Unknown','viewAir','013','Y','Y'
'O','32C849','Z-226 trener','OK-KMP','KMP','Y','Y'
'O','32CE64','VSO-10','OK-5616','L0','Y','Y'
'O','32DA1D','Blanik','OM-4701','01','Y','Y'
'O','32DB2C','MS-894 Minerva','','KHK','Y','Y'
'O','330533','Paraglider','SN-Mini','SnD','Y','Y'
'O','33053D','Z-226 trener','OK-MPG','','Y','Y'
'O','332179','Unknown','HA-VOB','VOB','Y','Y'
'O','332B3C','Motorglider','30-020','R44','Y','Y'
'O','333231','Unknown','','WB1','Y','Y'
'O','333318','Paraglider','M2','M2','Y','Y'
'O','334A71','Cessna 152','HA-SVE','','Y','Y'
'O','334B0B','Astir CS-77','D-8456','F6','Y','Y'
'O','334C41','Cessna 150','HA-BHK','BHK','Y','Y'
'O','334D0E','PA-25 Pawnee','OK-MLP','SRB','Y','Y'
'O','33843F','Baloon','PH-OOL','14','Y','Y'
'O','338921','UFO','XX-KT01','KDR','Y','Y'
'O','339922','MS-893 Commodore','HA-JDY','HDY','Y','Y'
'O','339B21','Swift','D-7125','25','Y','Y'
'O','33CF40','P 220 Koala','OK-L15','L15','Y','Y'
'O','33DA3B','DA40','D-EPER','DER','Y','Y'
'O','34052A','Drone/UAV','HB-2xRC','MBR','Y','Y'
'O','340534','Drone/UAV','HB849RC','MBK','Y','Y'
'O','340C2E','LS-4','OM-7777','BM','Y','Y'
'O','342C3D','VSO-10','OK-5618','618','Y','Y'
'O','343123','Paraglider','Roman','ZM','Y','Y'
'O','34322F','A380','','TG','Y','Y'
'I','343843','ASW-20','343843','43','Y','Y'
'O','343A4A','VSO-10','OM-1528','F6','Y','Y'
'O','343E72','VSO-10','OM-0509','D7','Y','Y'
'O','344553','Ka-7','HA-5074','','Y','Y'
'O','344C70','SZD-36 Cobra 15','OK-2902','NK','Y','Y'
'O','344E06','HangGlider','48-55','','Y','Y'
'O','34563B','VSO-10','OK-9615','','Y','Y'
'O','345E10','Ultralight','OKOUY05','','Y','Y'
'O','34A86F','SZD-30 Pirat','G-DDDK','DDK','Y','Y'
'O','34B113','Piper J-3 Cub','HA-KYC','HYC','Y','Y'
'O','34B176','UFO','','UF','Y','Y'
'O','34B202','UFO','TEST1','TST','Y','Y'
'O','34C016','EuroFox','82-15','KLG','Y','Y'
'O','34C925','Cessna 172','OM-CMH','','Y','Y'
'O','34D817','TB-9 Tampico','D-EOMR','DMR','Y','Y'
'O','34DA57','L 13 SEH Vivat','OK-8103','V03','Y','Y'
'O','34DC32','SZD-50 Puchacz','G-CFTH','FTH','Y','Y'
'F','35053C','Flight Design CTSW','D-MDAD','','Y','Y'
'O','353800','Other','SP-','ZK','Y','Y'
'O','353812','Unknown','DEMO-07','','Y','Y'
'O','353B57','Cessna 152','','142','Y','Y'
'O','35431F','ASK-13','LV-ERN','1B','Y','Y'
'O','354D15','Ground Station','viewAir','.eu','Y','Y'
'O','354E0B','Blanik','9711','V1','Y','Y'
'O','35720E','AutoGyro MTOsport','ELA','ELA','Y','Y'
'O','358979','Blanik','OK-2732','','Y','Y'
'F','359698','PIK-20 D','g-dear','ear','Y','Y'
'O','35971E','Motorplane','HANAE','HAE','Y','Y'
'O','3597E1','Motorplane','HANAE','HAE','Y','Y'
'O','359C45','UFO','EC-AC3','AC3','Y','Y'
'O','359F1E','Ultralight','HANAE','HAE','Y','Y'
'O','35AF41','VSO-10','OK-9617','94','Y','Y'
'F','35B448','Ultralight','54-20','192','Y','Y'
'O','35B55B','L 13 SEH Vivat','OK-9107','107','Y','Y'
'O','35BA29','Drone/UAV','METEO4','','Y','Y'
'F','35C7CB','Discus 2','D-5539','R2','Y','Y'
'O','35CD1E','EuroFox','OM-FOX1','FOX','Y','Y'
'O','362339','VSO-10','OK-6504','9','Y','Y'
'O','362576','Different Aircraft','FFVP0','F0','Y','Y'
'O','362815','OldTimer','OM-OL10','O10','Y','Y'
'F','36285E','EuroFox','48-50','','Y','Y'
'O','362E38','ASW-20','OM-5452','EW','Y','Y'
'O','363058','VT-116 Orlik II','OK-6446','46','Y','Y'
'O','363844','TST-10','OK-A802','802','Y','Y'
'O','363E5A','Blanik','OK-9825','','Y','Y'
'O','364B5C','OldTimer','OM-OLD7','OB7','Y','Y'
'O','365635','Unknown','viewAir','069','Y','Y'
'O','36574A','VT-116 Orlik II','OK-8406','77','Y','Y'
'O','36581B','Ultralight','SE-VIN','VIN','Y','Y'
'O','366601','VT-116 Orlik II','OK-4314','','Y','Y'
'O','367423','SF-25','HA-1232','H32','Y','Y'
'O','36883C','OldTimer','OK-1426','26','Y','Y'
'O','36980B','Blanik','OK-0214','214','Y','Y'
'O','36A058','UFO','EC-YYY','LX1','Y','Y'
'O','36A20C','Ultralight','D-MUKM','KM','Y','Y'
'O','36B83C','SF-27','OK-1426','26','Y','Y'
'O','36BA0A','Blanik','OM-0212','I','Y','Y'
'O','37284F','Astir CS-77','HA-4523','GB','Y','Y'
'O','373473','Drone/UAV','','DRN','Y','Y'
'F','373497','Paraglider','','','Y','Y'
'O','37390F','Unknown','DEMO-12','','Y','Y'
'O','37413F','VSO-10','OK-7516','51','Y','Y'
'O','374A5E','OldTimer','OM-OLD1','OB1','Y','Y'
'O','37540D','Towplane','viewAir','188','Y','Y'
'O','376338','ASW-15','OK-8641','CW','Y','Y'
'O','376735','Cessna 152','HA-SUR','SUR','Y','Y'
'O','376C2C','ASW-15','OK-8661','BC','Y','Y'
'O','378E55','UFO','CC-TR30','T30','Y','Y'
'O','37A838','SF-25','HA-1254','FNI','Y','Y'
'O','37AA43','Blanik','OK6815','','Y','Y'
'O','37AD30','Unknown','37AD30','','Y','Y'
'O','37B95E','VSO-10','OK-5622','MJ','Y','Y'
'O','37CF11','UFO','CC-TR16','T16','Y','Y'
'F','381A7C','Silent 2 Targa','F-JTIW','SD','Y','Y'
'F','38283D','Lambada','F-JUIZ','','Y','Y'
'O','38285F','Ultralight','LKZN01','ZN1','Y','Y'
'I','38287B','DynAero MCR-4S','F-PFRG','','Y','Y'
'I','38295D','Taurus','F-JGSL','GSL','Y','Y'
'O','382F14','Unknown','OK-0235','L23','Y','Y'
'F','38303D','Pipistrel Virus','F-JVHW','','Y','Y'
'I','3836A2','DR-250','F-BNVC','FVC','Y','Y'
'I','3836BC','VL3 Evolution','F-JAGC','VL3','Y','Y'
'O','383A11','Unknown','SIBI','SA','Y','Y'
'O','383B2F','WT9 Dynamic','OM-PDA','PDA','Y','Y'
'O','383C03','Blanik','OK-0908','JA1','Y','Y'
'O','383D3C','SZD-48-3 Jantar Std 3','LY-GCN','CN','Y','Y'
'F','383D5B','DG-800','D-8003','PJ','Y','Y'
'F','383E7D','Ultralight','TOTO-IJ','IJ','Y','Y'
'F','384067','TL-2000 Sting','HA-XBY','200','Y','Y'
'I','3840BB','Ventus 2','F-CGLX','LX','Y','Y'
'F','38423D','WT9 Dynamic','F-JAYJ','','Y','Y'
'O','384287','Towplane','HA-ATL','HTL','Y','Y'
'O','384319','L 13 SEH Vivat','OK-5106','V06','Y','Y'
'F','3844FB','Ventus 2ct','F-CIJF','JF','Y','Y'
'O','384549','Tecnam  P2002 JF','HA-BNJ','BNJ','Y','Y'
'F','384863','MS-893 Commodore','F-BSDD','','Y','Y'
'F','384E7D','Ultralight','F-JDFG','FG','Y','Y'
'O','384F14','Supermarine Spitfire','D-EIXA','XA','Y','Y'
'F','384FBD','VL3 Evolution','F-JPAT','','Y','Y'
'I','385254','DR-400','F-BUSU','','Y','Y'
'I','385463','DR-400','F-BVDD','','Y','Y'
'O','38555B','SF-25','HA-1250','H50','Y','Y'
'I','3855AA','MS-893 Commodore','F-BVNK','ENK','Y','Y'
'O','385B2A','HangGlider','48-05','SEB','Y','Y'
'O','385B4F','LET L-33 Solo','OK-8440','L33','Y','Y'
'O','385F3C','LET L-33 Solo','OK-6426','L33','Y','Y'
'O','386011','ASW-15','OK-1911','ZP','Y','Y'
'O','386062','Ground Station','OM2APF','','Y','Y'
'I','3865D4','PA-18 Super Cub','F-BZOU','OU','Y','Y'
'I','386D9B','DynAero MCR-4S','F-PFDT','GSD','Y','Y'
'O','386E05','Ground Station','YAMA-HA','MAX','Y','Y'
'I','38745B','Motorplane','F-PTBM','','Y','Y'
'F','38759B','Ventus 2CXa','F-CIJU','F','Y','Y'
'F','387F1B','ASG-29E','F-CJER','AC','Y','Y'
'F','388A3B','LS-6 18','F-CGUL','3C','Y','Y'
'O','388D0D','Experimental','OK-2901','35','Y','Y'
'F','3898BB','Jodel D140','F-PJLE','','Y','Y'
'I','38A99C','Ikarus C42 B','F-JSLH','','Y','Y'
'I','38A9FC','WT9 Dynamic','F-JSMX','MX','Y','Y'
'F','38ADBB','DG-600','F-CILF','','Y','Y'
'F','38AEBB','LS-8 st 18','F-COOL','KIS','Y','Y'
'O','38AEE5','SZD-42 Jantar 2/2b','D-9421','GW','Y','Y'
'F','38AEFB','DG-600','F-CKBS','BS','Y','Y'
'I','38B17B','DG-808 C','F-CGHI','HI','Y','Y'
'F','38B35B','Nimbus 3','F-CIII','III','Y','Y'
'F','38B45D','Sinus','34AOB','','Y','Y'
'F','38B51B','Ventus 2cxM','F-CZRN','RN','Y','Y'
'I','38BA1B','ASH-30','F-CJRC','RC','Y','Y'
'O','38BB24','Twin Astir I','OK-3766','TA','Y','Y'
'F','38BBFB','ASH-25','F-CJPG','PG','Y','Y'
'I','38BEBC','WT9 Dynamic','F-JVEJ','','Y','Y'
'O','38BF1E','Slingsby T51 Dart 17R','G-DBXG','BXG','Y','Y'
'F','38C6FB','Arcus S','F-CZCX','AH2','Y','Y'
'I','38CABC','Ikarus C42 B','95-AFC','','Y','Y'
'F','38CB1C','Ikarus C42 B','F-JRYJ','YJ','Y','Y'
'O','38CB56','SZD-48-3 Jantar Std 3','LY-GHY','HY','Y','Y'
'F','38D99B','LS-4','F-CEIG','V08','Y','Y'
'F','38D9BB','ASW-24','F-CHAI','AI','Y','Y'
'F','38D9DB','Duo Discus','F-CHTY','CW','Y','Y'
'F','38D9FB','LS-4','F-CFZE','V33','Y','Y'
'F','38DADB','LS-8','F-CGZR','A0','Y','Y'
'F','38DBBB','Arcus S','F-CHMT','CHM','Y','Y'
'O','38DE3E','Nimbus 2','','WC','Y','Y'
'O','38E6DB','Europa XS','F-PAKV','','Y','Y'
'F','38E75B','Arcus T','F-CIFF','FP','Y','Y'
'F','38E81C','Apis 2','F-JDYM','FM','Y','Y'
'F','38E8DB','Libelle Std','F-CGVS','JS','Y','Y'
'I','38E9BB','ASW-27','F-CMHN','H','Y','Y'
'F','38EE3B','Discus','F-CFDL','D31','Y','Y'
'F','38EE5B','Discus','F-CGGG','3G','Y','Y'
'F','38EE7B','LS-4','F-CFZV','ZV','Y','Y'
'F','38F25B','Duo Discus','F-CJEK','EK','Y','Y'
'F','38F25F','Duo Discus','F-CJEK','EK','Y','Y'
'I','38F27B','Duo Discus','F-CJED','ED','Y','Y'
'F','38F67B','UFO','F-PSLY','','Y','Y'
'I','38FA5B','Motorplane','F-WAOU','OU','Y','Y'
'F','39035B','ASG-29E','F-CHUG','FF','Y','Y'
'F','3903DB','Duo Discus','F-CBEU','EU','Y','Y'
'F','3906AD','DR-400','F-GBVN','','Y','Y'
'I','3906E5','Socata Rallye 235CA-M','F-GBXF','XF','Y','Y'
'I','39077B','Duo Discus','F-CJFM','572','Y','Y'
'F','3908FB','Arcus M','F-CLDF','DF','Y','Y'
'I','390914','DR-400','F-GCIU','','Y','Y'
'F','3909AF','Cessna 152','F-GCNP','','Y','Y'
'F','3909FB','Stemme S-10','F-CJLG','LG','Y','Y'
'I','390F3B','Arcus S','F-CBER','ER','Y','Y'
'F','390FBB','Duo Discus xlt','F-CJYB','YB','Y','Y'
'I','391A0C','DR-400','F-GGQM','','Y','Y'
'F','391D24','Astir CS','G-DDMP','533','Y','Y'
